employee_id,punch_in_time,punch_out_time,total_logged_hours_day,late_arrival_flag,early_departure_flag,break_duration_minutes,biometric_match_score,punch_location,attendance_status,overtime_hours,late_start_count_per_week,early_exit_count_per_week,total_hours_per_week,variance_in_work_hours,absenteeism_rate,avg_daily_hours,punctuality_score,meeting_hours_per_week,meeting_counts_per_week,avg_meeting_duration_minutes,back_to_back_meetings_count,after_hours_meetings_count,meeting_accepted_ratio,meeting_organizer_count,meeting_attendee_count_avg,focus_time_hours_per_week,largest_meeting_attendees,recurring_meeting_percentage,messages_sent_per_day,messages_received_per_day,messages_sent_per_week,messages_received_per_week,avg_response_latency_min,communication_burstiness,after_hours_message_ratio,communication_balance,conversation_length_avg,channels_active_count,dm_vs_channel_ratio,emoji_reaction_count,mentions_received_count,message_edit_ratio,urgent_message_count,status_available_percentage,status_busy_percentage,status_away_percentage,status_dnd_percentage,avg_tasks_assigned_per_week,avg_tasks_completed_per_week,task_completion_rate,avg_task_age_days,overdue_task_ratio,overdue_task_count,in_progress_task_count,story_points_committed_per_week,story_points_completed_per_week,unique_projects_count,context_switching_score,logged_hours_per_week,logged_hours_per_day,worklog_entry_count_per_week,avg_worklog_session_duration,worklog_variance,billable_hours_percentage,github_commits_per_day,github_commits_per_week,github_commit_days_active,github_lines_added_per_week,github_lines_deleted_per_week,github_lines_changed_total,github_avg_commit_size,github_commit_message_length_avg,github_weekend_commit_ratio,github_prs_per_week,github_prs_merged_count,github_prs_open_count,github_pr_merge_rate,github_avg_pr_merge_time_hours,github_pr_comment_count_avg,github_pr_review_cycles_avg,github_pr_size_lines_avg,github_reviews_per_week,github_review_comments_given,github_review_approval_rate,github_review_response_time_hours,github_issues_created_per_week,github_issues_closed_per_week,github_issue_close_rate,github_repo_context_switching,github_activity_consistency,github_primary_repo_percentage,github_language_diversity,emails_sent_per_day,emails_received_per_day,email_response_rate,email_avg_response_time_hours,unread_email_count,emails_with_attachments_ratio,email_importance_high_ratio,email_thread_depth_avg,after_hours_email_ratio,calendar_fragmentation_score,deep_work_hours_per_week,collaboration_network_size,network_centrality_score,internal_external_comm_ratio,avg_Jira_ticket_resolution_time_days,jira_tickets_created_per_week,jira_tickets_closed_per_week,jira_ticket_reopen_rate,jira_bug_count_per_week,productivity_index,collaboration_score,focus_efficiency,multitasking_load,burnout_risk_score,work_life_balance_score,stress_indicator,workload_intensity,consistency_score,morning_activity_ratio,afternoon_activity_ratio,evening_activity_ratio,night_activity_ratio,weekend_work_ratio,Wellbeing Score,Overall Effciency score
E2402,2023-12-14 08:48:00,2023-12-14 16:49:36.234540,7.65,False,True,22.38,0.2641,Office-B,On-Leave,7.89,39,40,3.44,4.59,0.5703,4.13,0.5039,1.08,96,50.92,41,7.26,0.591,82,39,2023-01-21 23:58:00,7,18.84,6,19,28,24,16.01,0.69,0.51,1,58.5,85,0.2264,33,76,0.0128,26,54.17,26.5,41.73,10.03,4.49,95.24,0.83,40.28,0.3681,4,8,5,0,9,0.2321,3.32,6.92,28,3.12,-3.94,2.73,83,24,9,13,99,19,20.66,89.45,0.5519,2,65,76,0.2696,2023-03-25 02:04:00,1,74.47,30,9,2,0.1582,2023-09-17 07:54:00,7,1,0.0905,9,0.3373,51.63,2,1,3,0.3153,2023-07-18 20:33:00,31,0.9638,0.8412,80.06,7.4,0.5744,3.9,6,0.6635,0.6347,2023-02-22 19:43:00,3,7,0.2668,30,8,0.1837,3,5,0.7077,0.5532,0,8,0.9768,0.8817,0.7855,0.2306,0.8826,0.7453,9,5
E4099,2023-01-23 10:40:00,2023-01-23 20:00:48.559135,8.42,True,False,55.52,0.8832,Office-B,On-Leave,7.6,74,86,2.4,7.78,0.4732,6.65,0.1023,5.8,55,49.3,56,4.11,0.5435,84,80,2023-05-27 09:12:00,20,40.5,96,55,88,14,21.38,0.79,2.65,1,42.89,43,0.7734,45,52,0.6536,47,39.5,0.44,71.02,0.11,96.29,46.55,0.9874,82.78,0.2038,33,21,4,4,55,0.1413,7.9,4.51,53,5.76,0.66,7.62,88,64,8,7,1,61,7.44,73.26,0.8155,3,3,12,0.6904,2023-11-26 22:14:00,59,21.57,5,3,9,0.3877,2023-05-14 17:57:00,1,4,0.7789,6,0.8595,77.91,2,5,9,0.8909,2023-04-28 07:58:00,89,0.6039,0.0743,1.49,4.76,0.069,4.62,6,0.4801,0.9677,2023-08-25 17:32:00,8,9,0.37,25,0,0.8127,3,2,0.5935,0.1815,4,7,0.3871,0.1822,0.1054,0.5339,0.8724,0.5693,6,0
E2202,2023-06-02 09:13:00,2023-06-02 18:52:07.772149,8.88,True,False,46.31,0.6852,Client-Site,Absent,3.1,72,70,2.15,3.62,0.8502,6.47,0.4836,6.07,40,30.09,31,3.15,0.6364,75,79,2023-01-26 19:15:00,13,81.19,29,86,75,57,6.61,1.67,4.57,2,41.96,19,0.1631,4,43,0.9656,56,5.21,23.07,93.29,30.01,30.11,69.34,0.7801,4.75,0.0257,75,57,4,7,50,0.1416,6.0,2.41,26,1.87,0.72,2.97,9,29,3,14,68,21,78.08,50.95,0.0546,3,97,5,0.2282,2023-07-14 04:57:00,76,3.43,97,3,3,0.1549,2023-04-23 16:34:00,0,6,0.1033,5,0.7718,7.45,0,7,8,0.7196,2023-10-30 19:55:00,8,0.6432,0.2654,8.48,5.05,0.7477,4.37,4,0.7062,0.6321,2023-03-22 19:52:00,6,4,0.766,82,1,0.5608,7,9,0.7932,0.1689,2,7,0.427,0.9229,0.0934,0.0652,0.9486,0.1649,1,1
E3874,2023-04-19 10:34:00,2023-04-19 18:52:26.828796,7.78,True,True,31.6,0.4833,Office-A,On-Leave,5.0,11,1,7.13,5.68,0.2394,5.3,0.9224,1.65,85,23.57,31,4.66,0.1279,19,41,2023-01-07 07:00:00,37,79.85,52,99,79,54,76.37,4.82,0.79,8,50.9,72,0.1248,9,14,0.3301,34,70.25,9.65,81.61,44.9,95.6,93.69,0.5532,66.54,0.1302,48,37,4,8,78,0.6779,4.67,6.18,68,6.98,0.22,6.68,93,48,8,46,14,21,15.1,65.46,0.9193,0,50,38,0.9099,2023-11-01 18:28:00,59,20.55,86,10,0,0.5683,2023-10-20 03:54:00,3,10,0.138,7,0.3056,84.51,9,0,6,0.0702,2023-11-01 07:54:00,26,0.2962,0.1183,68.54,1.19,0.8607,6.01,2,0.0861,0.4199,2023-07-13 15:48:00,6,8,0.3968,21,2,0.6018,4,0,0.6273,0.1748,4,7,0.5195,0.0991,0.5995,0.3244,0.9538,0.8062,10,2
E5891,2023-05-08 09:43:00,2023-05-08 19:32:22.628508,9.5,True,False,19.17,0.1761,Office-A,Present,6.8,75,86,7.19,6.21,0.2668,4.12,0.6737,1.61,54,78.41,59,6.53,0.1764,92,11,2023-10-24 12:15:00,43,41.79,77,78,42,61,89.01,2.4,6.69,5,73.79,1,0.8067,68,0,0.8355,76,53.69,34.06,76.28,4.06,19.62,61.84,0.4085,34.36,0.3276,37,52,10,3,93,0.5006,1.84,2.32,69,6.49,1.36,4.05,91,5,9,20,79,7,10.11,26.83,0.6062,5,61,10,0.8526,2023-10-27 17:24:00,67,3.12,44,10,4,0.2363,2023-03-21 14:00:00,1,8,0.2699,8,0.1946,75.24,6,1,9,0.0165,2023-08-01 03:50:00,94,0.438,0.3498,77.57,2.84,0.1124,1.23,7,0.5861,0.1026,2023-05-24 19:26:00,10,4,0.3205,2,1,0.9971,2,10,0.1787,0.8521,1,6,0.1698,0.2836,0.3094,0.6859,0.2773,0.5302,5,10
E1268,2023-04-09 09:25:00,2023-04-09 18:06:09.576165,7.88,True,True,48.47,0.318,Remote,Absent,1.65,72,34,6.29,7.17,0.2366,0.93,0.0903,4.28,64,85.92,56,6.15,0.247,75,41,2023-01-18 10:13:00,47,81.94,50,53,100,64,83.61,0.49,6.64,5,94.7,13,0.5613,9,89,0.1172,72,71.34,19.17,9.16,72.05,77.0,68.56,0.8918,77.88,0.7634,18,98,7,9,100,0.6764,5.24,1.67,13,6.49,3.48,0.6,65,6,8,70,73,19,52.29,65.49,0.5533,5,45,74,0.2997,2023-01-19 05:33:00,21,36.55,30,10,5,0.6494,2023-04-04 09:31:00,0,4,0.7031,2,0.2537,96.8,1,1,1,0.5406,2023-09-18 20:04:00,8,0.2583,0.3789,57.72,4.65,0.9351,1.26,10,0.5858,0.6754,2023-07-26 19:04:00,6,0,0.2172,24,7,0.4401,3,1,0.6176,0.9225,4,5,0.411,0.461,0.1428,0.0473,0.7461,0.4252,3,2
E2195,2023-11-11 10:46:00,2023-11-11 20:14:13.659233,8.67,False,True,48.11,0.1186,Office-A,On-Leave,7.56,79,88,1.73,5.0,0.6722,2.7,0.6914,3.0,40,51.03,25,5.29,0.8596,77,42,2023-04-13 08:22:00,15,72.19,26,92,64,75,43.9,3.5,1.76,8,93.81,99,0.6942,63,71,0.8742,6,17.08,74.06,57.51,73.18,42.73,70.45,0.7248,20.62,0.9738,43,93,8,7,22,0.5434,3.52,4.19,46,4.55,-4.9,3.26,5,73,0,21,43,12,31.27,65.74,0.7423,0,94,75,0.9316,2023-09-27 23:14:00,91,49.86,21,6,9,0.3908,2023-10-02 10:05:00,3,7,0.7346,3,0.3962,34.76,4,8,3,0.4747,2023-08-01 14:05:00,44,0.4444,0.5601,78.54,5.5,0.488,1.11,6,0.497,0.9215,2023-02-14 00:41:00,2,1,0.0856,15,6,0.9669,4,1,0.7077,0.2185,7,10,0.7657,0.1216,0.54,0.2642,0.0954,0.9796,2,0
E4463,2023-05-16 10:12:00,2023-05-16 18:06:38.538574,7.24,False,True,39.97,0.3162,Remote,Absent,4.93,28,87,1.87,1.41,0.809,2.77,0.2982,4.65,72,34.37,26,5.71,0.6406,39,74,2023-07-06 06:36:00,37,56.72,54,38,69,55,36.52,0.94,3.68,9,73.72,61,0.1412,77,43,0.1517,28,50.45,80.63,67.94,30.68,77.54,67.9,0.0816,4.5,0.8344,3,81,4,1,87,0.3461,2.6,2.63,67,7.64,1.19,7.26,82,20,0,74,36,79,61.51,42.27,0.2589,10,37,91,0.9232,2023-02-17 07:25:00,45,6.98,83,9,8,0.1858,2023-12-14 13:36:00,6,7,0.6243,0,0.82,78.45,0,0,3,0.9279,2023-05-30 11:47:00,30,0.3915,0.2673,74.17,6.7,0.1271,1.25,9,0.4614,0.5414,2023-09-28 21:54:00,3,0,0.2933,15,8,0.7543,7,8,0.3703,0.8372,1,3,0.653,0.2367,0.2412,0.9607,0.9235,0.8842,9,2
E4447,2023-01-01 09:32:00,2023-01-01 17:29:12.823609,7.21,False,True,44.35,0.9615,Office-A,On-Leave,3.97,63,63,4.81,1.06,0.1824,7.21,0.2076,5.29,43,64.14,32,6.95,0.6245,98,12,2023-03-16 12:30:00,5,69.76,76,76,6,22,44.31,3.55,4.81,6,38.42,60,0.6932,66,86,0.3432,28,93.35,68.6,80.45,0.22,36.45,74.52,0.0937,67.03,0.748,59,4,2,2,65,0.9045,5.14,4.46,40,5.9,0.81,5.44,20,77,8,9,19,50,28.39,96.4,0.8481,2,63,0,0.1255,2023-04-26 14:12:00,25,98.92,29,1,10,0.1022,2023-11-24 09:16:00,5,1,0.6206,2,0.6325,43.62,10,2,6,0.4201,2023-02-22 21:14:00,14,0.7649,0.3613,42.7,2.79,0.4264,4.44,8,0.9582,0.2536,2023-11-17 12:50:00,10,1,0.3814,5,1,0.9625,10,7,0.7949,0.295,5,9,0.2849,0.2287,0.5857,0.6151,0.3353,0.0005,9,9
E4723,2023-09-15 08:05:00,2023-09-15 15:57:51.955856,6.95,False,False,55.85,0.0577,Remote,On-Leave,6.22,79,52,6.26,7.96,0.0977,6.54,0.1152,3.35,67,72.24,100,5.79,0.975,33,10,2023-02-05 23:35:00,7,88.45,78,57,63,80,112.4,1.34,3.16,4,30.88,75,0.3386,74,72,0.4548,49,22.89,13.46,47.45,33.79,96.66,5.06,0.3939,29.04,0.383,4,36,8,6,63,0.3944,2.68,2.81,98,6.83,4.69,3.66,93,26,4,70,70,90,14.19,9.33,0.5642,0,40,99,0.7824,2023-12-22 22:28:00,11,54.49,77,6,4,0.5032,2023-05-31 02:46:00,8,10,0.0361,5,0.2895,75.14,9,5,1,0.5416,2023-10-13 23:05:00,25,0.9233,0.854,4.79,0.64,0.5736,6.25,4,0.9771,0.7019,2023-08-25 14:08:00,5,8,0.2195,97,8,0.6735,4,2,0.4494,0.6987,2,3,0.2658,0.123,0.4313,0.7608,0.8386,0.2726,9,9
E5992,2023-05-24 08:00:00,2023-05-24 17:54:22.462069,9.63,False,True,16.85,0.3954,Office-B,On-Leave,2.57,98,85,0.8,1.23,0.4039,3.19,0.4988,2.76,50,41.56,78,6.36,0.2489,12,60,2023-09-04 02:08:00,26,54.05,84,30,55,70,35.62,2.41,7.06,0,17.94,8,0.8276,100,28,0.7312,62,83.21,91.09,99.71,32.67,46.86,63.6,0.5338,36.94,0.4288,22,69,2,6,30,0.8126,7.88,2.45,41,4.75,-3.91,6.91,54,75,10,1,70,15,24.67,73.38,0.3994,6,83,11,0.516,2023-07-31 22:00:00,36,83.22,40,4,9,0.2366,2023-07-21 15:01:00,3,4,0.2035,3,0.6894,29.37,7,5,2,0.3707,2023-12-11 10:31:00,15,0.979,0.0366,45.32,2.21,0.4554,7.18,6,0.1651,0.3735,2023-12-02 19:23:00,8,2,0.6006,62,3,0.5142,2,8,0.1099,0.7145,7,4,0.0758,0.1948,0.6855,0.3705,0.0215,0.8793,6,1
E2010,2023-01-08 09:33:00,2023-01-08 18:05:04.386926,8.03,True,True,30.31,0.0471,Remote,Present,1.25,64,70,2.54,3.38,0.232,7.38,0.5066,3.98,11,88.63,72,5.97,0.1676,53,54,2023-10-03 02:15:00,13,46.76,72,32,46,89,115.61,4.42,4.18,4,92.72,85,0.3436,94,32,0.0606,35,92.69,63.22,5.63,90.59,31.76,75.4,0.7583,96.57,0.721,13,92,2,3,47,0.4694,1.55,7.07,53,7.8,-2.9,4.22,55,5,9,83,66,86,46.74,53.41,0.1348,4,82,30,0.9681,2023-09-19 19:53:00,42,26.23,60,4,1,0.477,2023-03-28 18:06:00,10,9,0.1241,2,0.3321,28.14,10,6,4,0.964,2023-12-22 12:48:00,84,0.2239,0.0701,80.12,4.92,0.0806,3.46,9,0.1816,0.9013,2023-11-15 04:46:00,6,8,0.2843,93,5,0.6667,5,0,0.6763,0.9412,6,6,0.8999,0.5101,0.3829,0.3118,0.9879,0.9583,9,2
E2391,2023-01-13 09:18:00,2023-01-13 17:31:51.711825,7.86,True,True,22.22,0.4284,Office-B,Present,3.37,13,23,5.55,5.85,0.7605,5.1,0.4074,6.81,52,81.45,16,6.22,0.5448,88,45,2023-04-27 13:38:00,38,51.78,66,95,6,55,116.07,3.14,3.31,8,85.33,30,0.2402,0,2,0.7542,40,98.63,2.67,48.28,38.92,60.91,15.29,0.987,47.38,0.6955,23,74,5,7,88,0.8485,3.64,4.64,8,7.97,1.66,7.5,5,76,7,74,86,45,99.24,96.96,0.594,9,62,98,0.583,2023-06-20 04:25:00,59,0.88,1,8,7,0.2371,2023-05-05 05:21:00,9,5,0.784,1,0.8175,86.37,3,3,7,0.5334,2023-06-10 15:25:00,61,0.804,0.8866,67.02,6.4,0.9249,7.17,5,0.5338,0.2841,2023-12-31 12:51:00,8,9,0.6684,47,5,0.8018,8,9,0.2085,0.6025,9,7,0.9406,0.8482,0.4724,0.9184,0.9492,0.7398,0,5
E3976,2023-01-10 08:27:00,2023-01-10 17:29:38.657916,8.57,False,False,28.73,0.6396,Remote,Present,5.88,89,83,1.15,5.54,0.1054,0.95,0.3327,2.01,97,28.96,81,4.88,0.2906,8,2,2023-11-27 06:07:00,33,50.34,62,82,82,67,101.91,2.64,6.78,6,33.87,21,0.7334,23,83,0.9389,92,60.41,29.69,39.07,29.85,71.64,97.36,0.1443,16.82,0.2384,1,94,7,1,30,0.2282,2.93,0.51,41,2.36,1.84,1.0,10,79,9,36,29,9,0.06,42.1,0.6224,4,62,10,0.2073,2023-02-11 23:45:00,33,82.47,71,3,9,0.029,2023-06-23 05:08:00,4,4,0.6004,10,0.4885,53.45,4,8,9,0.9749,2023-05-13 02:43:00,54,0.249,0.3721,3.88,7.15,0.4712,0.96,10,0.0022,0.0107,2023-08-24 02:10:00,1,8,0.6641,13,4,0.9532,8,0,0.017,0.5286,10,2,0.7833,0.9703,0.7492,0.4669,0.1467,0.9138,0,10
E2029,2023-10-18 08:35:00,2023-10-18 16:52:01.526476,7.97,True,True,18.57,0.5332,Client-Site,Present,1.66,23,44,1.74,5.04,0.7125,1.0,0.3167,3.63,56,67.77,7,4.11,0.5893,95,80,2023-09-10 06:38:00,20,84.68,99,0,82,72,59.32,4.03,4.14,3,2.2,94,0.1497,35,20,0.8199,62,22.27,10.73,18.0,92.64,64.63,78.27,0.1254,99.37,0.9124,12,98,0,5,50,0.972,2.41,1.65,69,4.99,0.4,2.76,3,48,4,52,27,34,79.24,84.27,0.4515,2,5,3,0.1493,2023-09-12 16:55:00,5,80.74,36,9,0,0.6166,2023-09-08 11:02:00,10,7,0.5669,8,0.1955,42.47,4,8,10,0.0205,2023-01-11 12:03:00,42,0.5258,0.5509,75.01,4.67,0.1174,0.54,5,0.9459,0.4359,2023-11-13 20:42:00,2,10,0.3325,84,9,0.8736,6,5,0.404,0.0347,6,4,0.3161,0.0272,0.1094,0.4474,0.9144,0.6747,6,0
E2053,2023-11-20 09:22:00,2023-11-20 19:11:55.589901,8.96,False,False,52.5,0.9231,Remote,On-Leave,3.02,98,16,1.06,4.86,0.4902,1.0,0.2271,1.42,3,28.24,34,2.29,0.545,20,18,2023-03-02 12:14:00,15,88.97,82,20,11,100,59.84,2.86,4.51,2,87.01,94,0.9402,37,79,0.72,51,49.26,27.32,32.37,33.14,18.78,58.49,0.1506,85.81,0.2076,25,90,5,8,70,0.0643,3.65,5.14,78,7.48,-1.32,3.82,82,70,9,96,67,95,50.05,0.27,0.8173,7,83,39,0.2326,2023-07-01 05:49:00,71,38.6,53,6,5,0.6001,2023-05-20 08:35:00,2,0,0.4719,10,0.5653,78.7,1,2,6,0.6051,2023-02-22 23:38:00,85,0.5396,0.0836,5.81,5.02,0.8031,7.01,3,0.4458,0.3791,2023-04-13 23:55:00,5,3,0.7187,96,5,0.6372,8,10,0.9651,0.9903,5,6,0.2781,0.8843,0.2262,0.5275,0.8145,0.5982,5,2
E2929,2023-05-14 08:47:00,2023-05-14 17:52:23.757665,8.25,False,True,50.43,0.6333,Office-A,On-Leave,5.21,14,12,1.05,6.5,0.6793,4.19,0.9937,5.83,47,53.75,61,0.88,0.3782,69,52,2023-09-18 16:44:00,23,40.67,55,36,28,81,64.81,4.01,6.2,10,4.84,42,0.5826,39,22,0.5166,40,61.75,9.17,62.59,61.66,20.14,29.66,0.0302,4.35,0.5814,51,54,9,0,40,0.9524,2.59,7.79,21,5.24,-4.39,1.08,71,52,0,4,97,61,16.94,30.53,0.2087,2,80,52,0.99,2023-01-03 10:51:00,41,66.34,30,7,10,0.5438,2023-12-17 07:07:00,10,0,0.4545,7,0.4123,80.69,10,5,7,0.217,2023-01-25 22:17:00,59,0.6984,0.8175,56.57,6.1,0.4665,2.89,10,0.2795,0.242,2023-11-25 18:58:00,9,2,0.7389,41,3,0.9887,9,2,0.6385,0.8219,6,4,0.7385,0.0535,0.6113,0.7888,0.3272,0.2484,10,2
E4412,2023-11-30 10:26:00,2023-11-30 20:11:11.751141,9.1,False,False,39.34,0.2639,Client-Site,On-Leave,6.06,84,20,6.74,2.8,0.7993,1.17,0.2951,5.49,29,51.59,89,5.63,0.3016,57,28,2023-05-20 14:11:00,37,81.78,41,10,48,69,97.07,3.81,2.56,7,16.22,7,0.9314,84,69,0.5594,91,89.84,35.02,43.44,13.38,18.95,22.07,0.14,22.82,0.8582,9,6,2,3,7,0.4185,5.78,7.49,86,6.44,-3.17,5.21,17,92,6,9,33,29,14.15,24.26,0.7682,6,22,26,0.5043,2023-05-23 03:12:00,29,45.44,3,8,0,0.1947,2023-09-01 16:41:00,7,9,0.8592,9,0.095,91.23,2,2,7,0.014,2023-01-29 03:55:00,52,0.1058,0.2098,82.72,6.65,0.0618,4.93,4,0.8761,0.0976,2023-10-26 15:48:00,3,4,0.9749,51,9,0.576,9,4,0.012,0.5549,5,4,0.2631,0.0818,0.706,0.6094,0.5969,0.5558,7,8
E2033,2023-01-23 09:22:00,2023-01-23 18:12:18.746254,7.99,True,False,50.95,0.4842,Office-A,Absent,3.31,88,92,7.54,7.0,0.7863,0.52,0.3044,2.47,59,78.94,40,2.05,0.3343,96,17,2023-11-07 03:27:00,23,76.29,2,37,52,75,53.29,3.83,5.54,2,35.87,17,0.4607,15,38,0.0957,28,76.25,36.6,1.79,21.25,68.41,73.24,0.7098,28.35,0.304,69,5,9,9,67,0.1463,7.52,0.98,14,7.04,-3.53,2.92,52,31,9,9,86,39,24.9,24.07,0.119,5,33,19,0.9976,2023-09-21 10:57:00,7,89.58,80,6,7,0.8227,2023-12-18 20:32:00,6,4,0.4324,3,0.5768,74.18,0,8,3,0.3599,2023-03-14 21:21:00,21,0.2714,0.9137,66.13,2.23,0.641,7.41,2,0.9396,0.945,2023-02-05 02:10:00,8,4,0.8213,14,7,0.8775,8,6,0.5407,0.8028,3,10,0.285,0.9564,0.6139,0.211,0.4783,0.4993,6,3
E5509,2023-04-30 08:17:00,2023-04-30 17:00:57.154784,8.0,False,False,44.02,0.4099,Remote,On-Leave,2.29,18,7,6.59,2.26,0.9859,6.49,0.1184,7.9,54,46.87,53,6.61,0.0296,14,42,2023-02-15 20:49:00,39,79.32,19,8,42,74,78.58,4.87,0.9,6,65.04,12,0.2363,38,81,0.3961,10,16.24,44.45,40.11,93.49,24.18,3.84,0.0501,86.44,0.3181,66,14,4,9,42,0.8684,5.99,5.16,99,2.92,3.77,4.74,72,39,2,22,49,80,40.43,60.78,0.0758,5,78,73,0.6061,2023-12-23 15:54:00,1,20.77,97,0,0,0.1339,2023-04-06 06:39:00,4,3,0.839,6,0.3971,30.65,4,6,0,0.9575,2023-07-10 22:12:00,90,0.1171,0.5875,45.64,3.68,0.3783,3.45,3,0.8255,0.3236,2023-03-26 17:48:00,6,5,0.0105,66,1,0.4479,10,6,0.4361,0.0205,1,3,0.6724,0.2578,0.0377,0.0035,0.5636,0.0721,10,7
E2539,2023-03-07 09:09:00,2023-03-07 17:27:41.511396,7.38,True,False,56.13,0.6673,Office-A,Absent,2.58,56,24,7.43,5.72,0.4915,6.6,0.3171,2.56,84,43.42,96,5.35,0.6509,51,100,2023-09-28 19:30:00,5,29.15,46,56,61,67,63.95,1.65,7.75,10,16.15,92,0.6786,76,66,0.9043,20,8.16,84.68,41.6,20.26,91.45,99.67,0.9858,65.93,0.5613,7,43,3,2,98,0.9881,1.9,1.38,20,2.92,-4.56,6.49,12,58,6,67,1,80,71.84,76.34,0.1095,8,60,66,0.8818,2023-02-27 06:10:00,91,28.0,90,6,7,0.267,2023-04-15 06:14:00,0,9,0.2556,5,0.1154,81.72,10,0,8,0.7245,2023-01-01 03:05:00,25,0.7449,0.5832,40.07,7.64,0.8601,2.43,7,0.0734,0.646,2023-02-02 18:14:00,7,1,0.3973,66,10,0.568,7,6,0.0683,0.3408,6,8,0.517,0.134,0.6633,0.1328,0.3964,0.5564,2,3
E2358,2023-06-15 10:26:00,2023-06-15 18:55:45.670290,7.71,False,True,47.08,0.9921,Client-Site,Absent,7.81,28,42,7.08,4.2,0.3751,2.42,0.2803,6.1,98,76.77,95,6.89,0.9453,43,0,2023-10-12 04:03:00,33,65.44,79,62,40,73,107.75,4.0,7.28,10,18.74,62,0.8775,3,12,0.6956,2,73.64,79.6,53.04,33.22,63.36,14.23,0.7465,66.54,0.2043,33,34,2,9,39,0.6004,7.52,4.54,67,7.83,-2.52,4.54,29,83,10,14,2,53,65.16,92.51,0.2757,7,59,7,0.7562,2023-11-04 23:17:00,66,92.63,74,10,2,0.9244,2023-04-26 19:07:00,6,6,0.4821,8,0.0907,36.41,5,2,9,0.6156,2023-12-21 14:46:00,34,0.6132,0.3446,63.33,5.89,0.5541,3.17,2,0.995,0.7405,2023-01-29 01:28:00,6,8,0.4568,5,3,0.5213,3,4,0.4703,0.7151,2,4,0.6427,0.2914,0.7416,0.5643,0.4272,0.4574,5,3
E2898,2023-11-09 09:08:00,2023-11-09 18:00:27.397153,8.03,True,True,50.56,0.6653,Client-Site,Present,6.88,14,15,6.67,6.75,0.7568,3.87,0.1127,1.67,41,50.33,20,3.79,0.2009,35,72,2023-05-26 15:28:00,48,86.61,50,57,52,57,28.93,4.82,7.78,2,76.57,67,0.6673,21,0,0.6968,61,2.09,65.47,16.0,19.58,45.31,24.09,0.1821,33.46,0.9802,20,36,3,0,55,0.3434,4.4,5.0,56,1.16,-3.74,5.8,99,41,3,83,51,51,0.69,79.6,0.089,4,80,88,0.1759,2023-10-21 02:40:00,49,54.8,78,6,3,0.0594,2023-10-14 08:51:00,3,7,0.2661,8,0.3954,65.38,7,9,4,0.4114,2023-05-08 01:40:00,93,0.4104,0.0341,78.48,1.79,0.8323,5.64,8,0.5255,0.5236,2023-09-22 10:25:00,1,4,0.8028,75,1,0.8098,5,9,0.4863,0.7157,7,9,0.5816,0.891,0.8903,0.566,0.7357,0.4902,7,5
E1971,2023-09-13 10:05:00,2023-09-13 20:03:21.311385,9.02,False,False,56.88,0.2792,Office-A,On-Leave,1.76,41,91,3.7,0.96,0.371,3.3,0.214,4.7,45,23.11,66,7.78,0.5112,72,8,2023-12-14 23:35:00,22,13.29,89,13,3,25,72.49,4.74,3.95,2,97.7,41,0.5949,3,46,0.5056,66,3.28,80.51,38.56,81.41,58.87,79.56,0.1133,19.19,0.922,95,9,0,6,39,0.9319,4.48,6.48,70,7.26,-4.34,4.26,82,68,0,69,11,45,37.31,97.2,0.905,6,40,7,0.6498,2023-04-24 16:18:00,0,52.88,78,9,7,0.9004,2023-09-08 18:53:00,4,3,0.8768,2,0.465,35.95,6,8,0,0.5335,2023-05-06 00:02:00,90,0.429,0.6587,12.03,6.94,0.2151,2.88,10,0.9372,0.5557,2023-03-20 16:59:00,7,7,0.5038,47,10,0.4416,8,5,0.8439,0.2541,7,6,0.3998,0.3685,0.0019,0.2776,0.0632,0.9588,0,0
E1418,2023-12-15 08:44:00,2023-12-15 16:51:25.970147,7.56,True,False,33.55,0.3583,Office-A,Absent,4.01,71,83,2.5,5.72,0.6013,4.16,0.3682,5.67,35,83.22,13,1.66,0.33,2,56,2023-09-12 22:26:00,7,56.82,38,98,95,40,14.16,0.94,2.23,0,67.52,10,0.9144,74,31,0.7417,27,44.61,37.8,1.97,68.19,2.19,71.77,0.9057,12.91,0.0849,100,18,4,5,43,0.3762,6.52,4.28,4,1.94,-0.37,4.56,40,50,9,44,66,3,0.22,59.61,0.0167,9,49,57,0.8737,2023-04-19 16:52:00,20,95.68,17,1,5,0.171,2023-06-08 16:44:00,0,9,0.9368,8,0.4378,9.72,3,0,9,0.6923,2023-04-09 14:04:00,23,0.412,0.2205,74.94,4.86,0.2496,2.35,6,0.8274,0.6828,2023-12-20 13:22:00,9,7,0.8485,51,1,0.9356,3,6,0.2041,0.7865,0,6,0.7622,0.582,0.4604,0.3474,0.26,0.9007,5,7
